F_fuel,F_steam,O2,CO,NO,NO2,NOx,CO2,SO2
0.2,1.7840000000000014,2.5491025976260904,662.8639296438205,84.64483624296727,5.543946533343373,90.21907450971611,16.282646487148142,130.15234784322126
0.21600000000000003,1.7840000000000014,2.5491025976260904,662.8639296438205,84.64483624296727,5.543946533343373,90.21907450971611,16.281478515877453,130.15234784322126
0.23200000000000004,1.7840000000000014,2.5491025976260904,662.8639296438205,84.64483624296727,5.540942297229861,90.21907450971611,16.27966156274134,130.15234784322126
0.24800000000000005,1.7840000000000014,2.5491025976260904,663.102251442242,84.61911803668376,5.53864521284541,90.13566216270252,16.277072106929708,130.15234784322126
0.26400000000000007,1.7840000000000014,2.5338321384515448,663.2457065277376,84.53575255690622,5.536531449655371,90.11283278861515,16.269054511646722,130.16203467568766
0.2800000000000001,1.7840000000000014,2.5301511746169503,663.296252490602,84.44413070846078,5.511862923288881,89.95182875887939,16.264525586880122,130.18883436426162
0.2960000000000001,1.7840000000000014,2.509964097824671,663.7449963604986,84.26263270287984,5.4978113604780035,89.79082854898243,16.259727695434265,130.39151340200175
0.3120000000000001,1.7840000000000014,2.4707848501252565,663.9833646159441,83.99510051171848,5.465203913315747,89.43428337402807,16.24573013505902,130.62858159800592
0.3280000000000001,1.7840000000000014,2.432671151517355,664.4418075946978,83.5987641447213,5.427250161566171,89.05797163624563,16.227799436313383,130.86398074495577
0.34400000000000014,1.7840000000000014,2.3990281753575333,665.0523075467563,83.1803196363303,5.390300675878123,88.60215780446957,16.20879004359336,131.1294957258473
0.36000000000000015,1.7840000000000014,2.362559877271175,665.7385421296494,82.80240352655147,5.3544006069530745,88.13200944469324,16.187883663511904,131.37591349210112
0.37600000000000017,1.7840000000000014,2.325518575828375,666.4100392227374,82.38352027005686,5.319763276430116,87.70301901536044,16.165926382305216,131.60851390692852
0.3920000000000002,1.7840000000000014,2.288735787336676,667.1924165913433,82.00225162323694,5.287988089668737,87.23574108951965,16.142945417675975,131.83673392678014
0.4080000000000002,1.7840000000000014,2.2539764930486914,667.8367650730315,81.55594712360428,5.255498646095198,86.80988594349736,16.118971282796235,132.06038064162618
0.4240000000000002,1.7840000000000014,2.220133121395622,668.3589490169907,81.0336432659765,5.2253002373608055,86.31912548716559,16.094037699296287,132.29247151348127
0.4400000000000002,1.7840000000000014,2.18669409064107,668.6999969567332,80.53125359859251,5.195524936096277,85.74572226034984,16.06818144989448,132.51674534930498
0.45600000000000024,1.7840000000000014,2.1537184783771437,669.1148849352012,80.05686604462534,5.167671873691379,85.19059807700316,16.0414421625649,132.7339810352928
0.47200000000000025,1.7840000000000014,2.1191423264616427,669.4889336873375,79.51583987791274,5.139605900206828,84.68114176825964,16.013862022545176,132.94365995165603
0.48800000000000027,1.7840000000000014,2.0844495824996514,669.8203134537389,78.96751092550808,5.1143471408246555,84.09735942762632,15.985485416810072,133.13349802849578
0.5040000000000002,1.7840000000000014,2.052390259538603,669.8950382003713,78.4433914216527,5.09188717656567,83.50552332079687,15.956358529202584,133.31398102635262
0.5200000000000002,1.7840000000000014,2.0226145562299864,670.1177972305977,77.90622991640724,5.071463317337113,82.94662557988647,15.926528924404593,133.48691207330893
0.5360000000000003,1.7840000000000014,1.9900203057908499,670.2286205920291,77.33739684036063,5.05242952834525,82.37707208563155,15.896045186090749,133.66507489443762
0.5520000000000003,1.7840000000000014,1.961904783154032,670.3294841837414,76.70392619892337,5.038378794714397,81.7808926761943,15.864956709010489,133.83332987092507
0.5680000000000003,1.7840000000000014,1.932492055957761,670.3898465835427,76.11902506464989,5.024066039369373,81.11642489948863,15.8353202494819,133.977965227754
0.5840000000000003,1.7840000000000014,1.9071665217968112,670.4097013351184,75.49853870758542,5.017031676361139,80.50352471380623,15.803938508117799,134.1204783281916
0.6000000000000003,1.7840000000000014,1.8827071660815236,670.387595487322,74.89363250582934,5.007404942064742,79.86244858861487,15.773972120559513,134.25548905887155
0.6160000000000003,1.7840000000000014,1.8591505966153195,670.1177972305977,74.28479476729746,4.999209460763325,79.23694070473606,15.740363527954585,134.37325968509708
0.6320000000000003,1.7840000000000014,1.83653040336835,669.5021755526541,73.72758848577999,4.998146879459213,78.61521695338132,15.709580162243839,134.49097823423418
0.6480000000000004,1.7840000000000014,1.814876903311636,668.178819906263,73.16659178643914,4.996096664397385,78.0492984428289,15.674359605667089,134.59547493816166
0.6640000000000004,1.7840000000000014,1.7913207043856882,665.7296240126361,72.60288408494671,4.992584523734539,77.48273510817583,15.643590125879857,134.68661420276317
0.6800000000000004,1.7840000000000014,1.7679027398200464,661.0376719024662,71.980047920365,4.994345313315662,76.91667378623208,15.613436770123212,134.7643304068771
0.6960000000000004,1.7840000000000014,1.7460439721045402,654.9962532867448,71.24470379540959,4.996872534914878,76.28055440484904,15.587556072183169,134.82862839399917
0.7120000000000004,1.7840000000000014,1.7257697058255799,646.6949629485207,70.51133321046288,4.998439745568998,75.54766689598519,15.564604187826653,134.86609554110328
0.7280000000000004,1.7840000000000014,1.707096061943914,637.2936194669019,69.7822911563166,5.002122456844898,74.82220273391032,15.529669810563712,134.87887988324889
0.7440000000000004,1.7840000000000014,1.6920324214640319,626.1813719563379,69.16097074071851,5.008702537002954,74.133796002037,15.504377567698302,134.88580893851292
0.7600000000000005,1.7840000000000014,1.6769841130235745,611.1745829288993,68.58241865113402,5.016869169522863,73.51822048433507,15.482881389300447,134.8876620929276
0.7760000000000005,1.7840000000000014,1.664730274196761,600.0750790892107,67.92036680779634,5.021049472372312,72.95407269200673,15.455820255370345,134.8876620929276
